source,target,ibd_sum,link_col
416,411,20.03,#ffffff
416,449,25.44,#ffffff
416,467,10.89,#ffffff
416,485,10.97,#ffffff
416,546,62.93,#ffffff
416,565,17.31,#ffffff
416,566,10.33,#ffffff
416,442,9.73,#ffffff
487,151,24.83,#ffffff
487,172,8.7,#ffffff
487,343,20.03,#ffffff
487,412,8.16,#ffffff
487,468,8.65,#ffffff
487,486,17.16,#ffffff
487,566,11.95,#ffffff
133,126,75.66,#ffffff
133,127,24.9,#ffffff
133,129,76.94,#ffffff
133,130,46.6,#ffffff
133,132,113.79,#ffffff
133,136,27.73,#ffffff
133,158,8.01,#ffffff
133,168,8.2,#ffffff
133,254,9.26,#ffffff
133,284,16.1,#ffffff
133,485,21.32,#ffffff
133,527,13.5,#ffffff
133,544,25.94,#ffffff
133,565,19.3,#ffffff
422,421,17.99,#ffffff
422,423,22.45,#ffffff
422,425,11.21,#ffffff
422,609,16.15,#ffffff
142,129,11.05,#ffffff
430,427,13.72,#ffffff
430,606,14.05,#ffffff
504,143,9.6,#ffffff
504,329,12.54,#ffffff
504,574,9.83,#ffffff
417,607,11.08,#ffffff
129,122,22.61,#ffffff
129,126,192.17,#ffffff
129,127,65.22,#ffffff
129,130,68.96,#ffffff
129,132,158.33,#ffffff
129,136,100.17,#ffffff
129,172,8.51,#ffffff
129,284,18.98,#ffffff
129,335,8.82,#ffffff
129,346,11.42,#ffffff
129,359,12.08,#ffffff
129,374,8.52,#ffffff
129,434,8.37,#ffffff
129,477,28.17,#ffffff
129,485,29.46,#ffffff
129,527,17.55,#ffffff
129,565,55.91,#ffffff
501,174,16.91,#ffffff
501,179,9.72,#ffffff
501,183,28.87,#ffffff
501,201,8.7,#ffffff
501,202,61.14,#ffffff
501,254,25.79,#ffffff
501,258,24.48,#ffffff
501,261,26.51,#ffffff
501,293,32.3,#ffffff
501,328,10.53,#ffffff
501,331,28.24,#ffffff
501,337,10.25,#ffffff
501,339,10.02,#ffffff
501,346,45.71,#ffffff
501,355,26.91,#ffffff
501,407,22.21,#ffffff
501,415,14.81,#ffffff
501,456,34.95,#ffffff
501,495,35.74,#ffffff
501,506,19.84,#ffffff
501,509,34.26,#ffffff
501,521,46.35,#ffffff
501,537,8.68,#ffffff
501,540,55.31,#ffffff
501,543,8.57,#ffffff
501,557,14.99,#ffffff
161,155,11.44,#ffffff
161,158,21.41,#ffffff
161,160,26.14,#ffffff
161,172,8.05,#ffffff
485,126,29.85,#ffffff
485,132,35.41,#ffffff
485,136,27.43,#ffffff
485,172,152.89,#ffffff
485,256,72.4,#ffffff
485,284,31.02,#ffffff
485,326,8.94,#ffffff
485,343,12.93,#ffffff
485,386,8.09,#ffffff
485,477,60.49,#ffffff
485,478,20.07,#ffffff
485,494,57.42,#ffffff
485,527,99.72,#ffffff
485,544,37.91,#ffffff
485,565,50.86,#ffffff
162,155,116.34,#ffffff
162,156,33.85,#ffffff
162,165,42.58,#ffffff
162,166,39.54,#ffffff
162,167,17.35,#ffffff
162,168,8.44,#ffffff
162,343,16.01,#ffffff
308,311,41.19,#ffffff
308,312,8.61,#ffffff
308,313,32.78,#ffffff
308,316,22.5,#ffffff
494,127,37.09,#ffffff
494,130,22.33,#ffffff
494,155,8.28,#ffffff
494,160,9.11,#ffffff
494,167,19.32,#ffffff
494,172,65.94,#ffffff
494,254,9.04,#ffffff
494,256,63.42,#ffffff
494,277,10.45,#ffffff
494,281,8.22,#ffffff
494,284,27.11,#ffffff
494,298,10.51,#ffffff
494,311,8.65,#ffffff
494,319,11.29,#ffffff
494,326,16.65,#ffffff
494,352,11.95,#ffffff
494,427,16.17,#ffffff
494,435,11.09,#ffffff
494,477,23.3,#ffffff
494,478,31.98,#ffffff
494,527,62.52,#ffffff
494,544,36.49,#ffffff
494,555,17.61,#ffffff
494,565,87.92,#ffffff
495,174,13.7,#ffffff
495,179,27.42,#ffffff
495,183,43.05,#ffffff
495,201,32.89,#ffffff
495,254,27.82,#ffffff
495,277,50.1,#ffffff
495,293,24.21,#ffffff
495,298,8.66,#ffffff
495,328,11.21,#ffffff
495,331,30.87,#ffffff
495,346,32.66,#ffffff
495,366,39.88,#ffffff
495,404,47.81,#ffffff
495,449,17.58,#ffffff
495,466,35.74,#ffffff
495,521,57.66,#ffffff
495,531,22.93,#ffffff
495,537,22.63,#ffffff
495,540,40.78,#ffffff
495,543,9.9,#ffffff
495,557,25.71,#ffffff
521,174,49.3,#ffffff
521,179,23.88,#ffffff
521,183,23.25,#ffffff
521,189,22.82,#ffffff
521,254,30.18,#ffffff
521,258,17.18,#ffffff
521,261,59.03,#ffffff
521,281,30.89,#ffffff
521,293,26.42,#ffffff
521,331,40.11,#ffffff
521,346,55.39,#ffffff
521,356,10.79,#ffffff
521,407,15.45,#ffffff
521,408,17.81,#ffffff
521,411,15.34,#ffffff
521,415,25.33,#ffffff
521,456,10.75,#ffffff
521,462,11.82,#ffffff
521,466,33.0,#ffffff
521,509,24.37,#ffffff
521,540,9.73,#ffffff
521,557,52.17,#ffffff
466,174,53.55,#ffffff
466,179,55.77,#ffffff
466,183,43.97,#ffffff
466,192,50.61,#ffffff
466,261,20.06,#ffffff
466,277,39.42,#ffffff
466,293,58.55,#ffffff
466,331,29.05,#ffffff
466,346,52.66,#ffffff
466,352,9.08,#ffffff
466,366,8.26,#ffffff
466,383,15.38,#ffffff
466,404,9.75,#ffffff
466,411,31.93,#ffffff
466,412,8.91,#ffffff
466,415,40.86,#ffffff
466,506,46.96,#ffffff
466,509,41.7,#ffffff
466,518,23.46,#ffffff
466,531,11.59,#ffffff
466,540,44.38,#ffffff
466,546,12.41,#ffffff
466,557,38.23,#ffffff
420,419,22.2,#ffffff
412,172,19.18,#ffffff
412,271,11.85,#ffffff
412,282,9.0,#ffffff
412,284,17.93,#ffffff
412,386,11.0,#ffffff
412,411,12.81,#ffffff
412,565,8.77,#ffffff
412,566,11.8,#ffffff
192,174,39.56,#ffffff
192,179,43.52,#ffffff
192,202,8.77,#ffffff
192,254,16.14,#ffffff
192,261,15.52,#ffffff
192,293,9.91,#ffffff
192,298,10.16,#ffffff
192,322,16.03,#ffffff
192,331,18.92,#ffffff
192,352,12.35,#ffffff
192,404,37.38,#ffffff
192,408,10.86,#ffffff
192,415,21.59,#ffffff
192,479,15.32,#ffffff
192,506,16.35,#ffffff
192,509,46.35,#ffffff
192,537,8.77,#ffffff
192,540,41.24,#ffffff
192,555,21.08,#ffffff
192,557,39.47,#ffffff
192,568,16.25,#ffffff
277,174,47.7,#ffffff
277,188,9.99,#ffffff
277,202,17.6,#ffffff
277,261,16.64,#ffffff
277,281,28.04,#ffffff
277,282,8.65,#ffffff
277,326,10.72,#ffffff
277,331,28.57,#ffffff
277,352,17.08,#ffffff
277,355,8.27,#ffffff
277,386,9.16,#ffffff
277,404,15.37,#ffffff
277,407,13.73,#ffffff
277,411,21.13,#ffffff
277,462,8.7,#ffffff
277,476,16.69,#ffffff
277,478,9.04,#ffffff
277,506,21.76,#ffffff
277,509,60.42,#ffffff
277,529,9.88,#ffffff
277,531,13.07,#ffffff
277,540,21.84,#ffffff
277,332,18.68,#ffffff
277,338,18.07,#ffffff
386,158,8.83,#ffffff
386,187,16.66,#ffffff
386,202,13.37,#ffffff
386,254,8.44,#ffffff
386,411,9.29,#ffffff
386,449,48.65,#ffffff
386,506,10.84,#ffffff
386,509,16.05,#ffffff
386,531,45.31,#ffffff
386,566,8.32,#ffffff
527,126,38.06,#ffffff
527,130,8.82,#ffffff
527,132,35.63,#ffffff
527,172,88.37,#ffffff
527,256,34.42,#ffffff
527,284,35.49,#ffffff
527,477,77.7,#ffffff
527,478,15.02,#ffffff
527,544,25.76,#ffffff
527,565,96.96,#ffffff
564,137,10.98,#ffffff
564,292,95.27,#ffffff
564,397,8.56,#ffffff
564,409,42.12,#ffffff
122,126,12.63,#ffffff
122,326,12.31,#ffffff
122,447,11.32,#ffffff
126,127,118.72,#ffffff
126,130,30.4,#ffffff
126,132,74.2,#ffffff
126,134,18.83,#ffffff
126,136,90.87,#ffffff
126,172,25.31,#ffffff
126,284,18.98,#ffffff
126,359,8.29,#ffffff
126,427,11.09,#ffffff
126,565,53.72,#ffffff
298,158,8.66,#ffffff
298,167,8.85,#ffffff
298,179,15.11,#ffffff
298,187,16.69,#ffffff
298,282,17.62,#ffffff
298,326,11.17,#ffffff
298,328,20.45,#ffffff
298,346,12.62,#ffffff
298,352,17.71,#ffffff
298,449,28.8,#ffffff
298,460,9.17,#ffffff
298,467,16.89,#ffffff
298,470,15.98,#ffffff
298,509,9.98,#ffffff
298,531,45.58,#ffffff
298,537,9.96,#ffffff
298,540,14.08,#ffffff
298,566,43.97,#ffffff
477,132,25.6,#ffffff
477,172,56.57,#ffffff
477,258,8.51,#ffffff
477,284,29.62,#ffffff
477,343,18.29,#ffffff
477,460,9.09,#ffffff
477,478,50.89,#ffffff
477,544,21.9,#ffffff
477,565,52.21,#ffffff
478,127,28.76,#ffffff
478,136,11.15,#ffffff
478,172,70.95,#ffffff
478,183,8.97,#ffffff
478,254,9.21,#ffffff
478,256,20.64,#ffffff
478,326,15.56,#ffffff
478,404,8.24,#ffffff
478,544,14.71,#ffffff
478,565,26.55,#ffffff
544,136,15.92,#ffffff
544,160,11.5,#ffffff
544,165,8.11,#ffffff
544,172,70.92,#ffffff
544,284,51.93,#ffffff
544,326,16.26,#ffffff
544,343,9.9,#ffffff
544,565,45.66,#ffffff
565,127,36.56,#ffffff
565,132,64.62,#ffffff
565,136,21.46,#ffffff
565,160,10.89,#ffffff
565,172,137.41,#ffffff
565,256,47.0,#ffffff
565,284,65.85,#ffffff
565,343,18.44,#ffffff
565,410,11.69,#ffffff
565,415,17.06,#ffffff
565,546,8.42,#ffffff
566,143,8.21,#ffffff
566,172,8.66,#ffffff
566,183,8.78,#ffffff
566,187,35.89,#ffffff
566,280,18.49,#ffffff
566,282,17.56,#ffffff
566,326,18.57,#ffffff
566,348,15.55,#ffffff
566,407,9.06,#ffffff
566,411,12.28,#ffffff
566,434,8.51,#ffffff
566,449,35.39,#ffffff
566,451,22.27,#ffffff
566,460,31.25,#ffffff
566,506,8.47,#ffffff
566,557,11.24,#ffffff
136,127,60.63,#ffffff
136,130,51.24,#ffffff
136,132,35.33,#ffffff
136,134,8.52,#ffffff
136,284,35.33,#ffffff
256,172,40.91,#ffffff
256,188,9.22,#ffffff
256,284,32.34,#ffffff
256,296,8.47,#ffffff
256,476,8.45,#ffffff
256,479,8.45,#ffffff
343,158,9.32,#ffffff
343,167,26.62,#ffffff
439,440,16.19,#ffffff
439,445,10.62,#ffffff
439,447,48.26,#ffffff
439,460,8.36,#ffffff
439,546,9.32,#ffffff
460,183,9.04,#ffffff
460,187,8.72,#ffffff
460,190,20.85,#ffffff
460,254,8.82,#ffffff
460,282,21.94,#ffffff
460,346,12.8,#ffffff
460,348,20.78,#ffffff
460,355,11.66,#ffffff
460,531,32.68,#ffffff
467,151,8.96,#ffffff
467,179,8.56,#ffffff
467,187,12.06,#ffffff
467,202,8.46,#ffffff
467,254,8.82,#ffffff
467,271,8.64,#ffffff
467,352,22.32,#ffffff
467,404,8.52,#ffffff
467,449,16.56,#ffffff
467,455,16.7,#ffffff
467,546,19.46,#ffffff
567,445,9.48,#ffffff
132,127,60.9,#ffffff
132,130,37.62,#ffffff
132,172,22.01,#ffffff
132,284,31.52,#ffffff
132,333,8.34,#ffffff
132,569,8.14,#ffffff
132,451,9.09,#ffffff
132,550,12.29,#ffffff
172,127,8.58,#ffffff
172,160,11.36,#ffffff
172,186,12.15,#ffffff
172,187,8.21,#ffffff
172,271,15.9,#ffffff
172,284,40.55,#ffffff
172,328,9.54,#ffffff
284,127,22.82,#ffffff
284,160,11.04,#ffffff
284,167,8.78,#ffffff
284,261,8.13,#ffffff
284,292,8.28,#ffffff
127,130,45.7,#ffffff
127,166,9.46,#ffffff
127,186,8.47,#ffffff
165,154,39.89,#ffffff
165,156,15.17,#ffffff
165,158,9.38,#ffffff
165,164,20.48,#ffffff
165,167,23.17,#ffffff
165,372,9.51,#ffffff
293,174,29.75,#ffffff
293,179,20.67,#ffffff
293,183,36.12,#ffffff
293,202,23.78,#ffffff
293,254,16.22,#ffffff
293,261,36.93,#ffffff
293,281,30.68,#ffffff
293,331,34.22,#ffffff
293,346,29.45,#ffffff
293,356,14.7,#ffffff
293,366,15.76,#ffffff
293,404,42.07,#ffffff
293,407,39.55,#ffffff
293,411,8.99,#ffffff
293,415,28.53,#ffffff
293,580,9.01,#ffffff
293,506,16.97,#ffffff
293,529,16.55,#ffffff
293,537,16.63,#ffffff
293,540,25.56,#ffffff
293,555,23.98,#ffffff
293,557,55.53,#ffffff
293,336,20.39,#ffffff
555,179,32.18,#ffffff
555,183,18.88,#ffffff
555,202,8.8,#ffffff
555,261,10.81,#ffffff
555,296,13.29,#ffffff
555,322,8.49,#ffffff
555,333,18.47,#ffffff
555,400,19.51,#ffffff
555,404,55.19,#ffffff
555,411,8.45,#ffffff
555,468,15.28,#ffffff
555,509,38.19,#ffffff
555,537,16.68,#ffffff
555,540,19.27,#ffffff
555,543,8.53,#ffffff
328,187,26.29,#ffffff
328,259,18.34,#ffffff
328,271,28.25,#ffffff
328,282,52.42,#ffffff
328,296,9.71,#ffffff
328,326,10.74,#ffffff
328,348,10.12,#ffffff
328,449,32.47,#ffffff
328,468,8.49,#ffffff
328,538,15.1,#ffffff
328,540,9.56,#ffffff
328,440,8.82,#ffffff
167,155,34.07,#ffffff
167,158,24.02,#ffffff
167,166,19.47,#ffffff
167,168,37.58,#ffffff
167,175,9.0,#ffffff
470,174,16.19,#ffffff
470,183,14.18,#ffffff
470,190,8.15,#ffffff
470,464,13.12,#ffffff
130,134,14.35,#ffffff
296,152,9.6,#ffffff
296,179,15.61,#ffffff
296,193,8.04,#ffffff
296,254,29.42,#ffffff
296,258,23.71,#ffffff
296,259,27.0,#ffffff
296,282,8.25,#ffffff
296,322,34.42,#ffffff
296,352,19.29,#ffffff
296,366,12.17,#ffffff
296,408,12.68,#ffffff
296,411,8.41,#ffffff
296,456,14.9,#ffffff
296,479,16.4,#ffffff
296,511,34.85,#ffffff
296,540,22.33,#ffffff
296,543,22.35,#ffffff
296,568,23.79,#ffffff
160,155,9.15,#ffffff
160,156,28.81,#ffffff
160,157,12.19,#ffffff
160,158,38.84,#ffffff
160,166,16.66,#ffffff
160,168,38.78,#ffffff
160,200,8.16,#ffffff
160,538,8.27,#ffffff
160,444,8.68,#ffffff
190,346,10.31,#ffffff
326,138,11.41,#ffffff
326,166,17.99,#ffffff
326,254,17.67,#ffffff
326,352,8.53,#ffffff
326,372,8.81,#ffffff
326,435,8.89,#ffffff
326,518,10.98,#ffffff
447,444,8.29,#ffffff
179,151,14.81,#ffffff
179,174,44.56,#ffffff
179,183,11.22,#ffffff
179,186,16.2,#ffffff
179,258,18.52,#ffffff
179,261,56.74,#ffffff
179,281,97.11,#ffffff
179,319,8.82,#ffffff
179,322,9.02,#ffffff
179,331,22.09,#ffffff
179,356,17.2,#ffffff
179,370,9.88,#ffffff
179,404,24.51,#ffffff
179,411,16.67,#ffffff
179,506,9.06,#ffffff
179,509,51.07,#ffffff
179,518,21.95,#ffffff
179,537,36.35,#ffffff
179,540,35.77,#ffffff
179,557,10.69,#ffffff
155,158,14.24,#ffffff
155,166,41.07,#ffffff
155,168,27.36,#ffffff
155,497,8.15,#ffffff
183,166,16.69,#ffffff
183,174,23.43,#ffffff
183,189,14.56,#ffffff
183,202,23.17,#ffffff
183,207,12.29,#ffffff
183,254,21.03,#ffffff
183,281,33.21,#ffffff
183,331,32.39,#ffffff
183,346,47.27,#ffffff
183,355,22.1,#ffffff
183,366,15.67,#ffffff
183,383,8.85,#ffffff
183,400,24.93,#ffffff
183,404,17.11,#ffffff
183,462,10.46,#ffffff
183,479,15.51,#ffffff
183,506,17.76,#ffffff
183,509,24.89,#ffffff
183,531,21.91,#ffffff
183,540,8.47,#ffffff
183,557,44.66,#ffffff
200,199,19.08,#ffffff
200,366,15.63,#ffffff
200,400,10.12,#ffffff
200,404,11.9,#ffffff
200,476,9.83,#ffffff
200,538,8.02,#ffffff
258,194,25.04,#ffffff
258,201,8.41,#ffffff
258,355,25.22,#ffffff
258,400,16.54,#ffffff
258,408,8.67,#ffffff
258,511,23.21,#ffffff
258,518,47.45,#ffffff
258,529,9.4,#ffffff
261,174,27.61,#ffffff
261,281,32.42,#ffffff
261,303,10.29,#ffffff
261,331,30.37,#ffffff
261,346,26.47,#ffffff
261,366,8.62,#ffffff
261,404,18.16,#ffffff
261,407,50.83,#ffffff
261,411,10.38,#ffffff
261,415,29.7,#ffffff
261,456,18.02,#ffffff
261,479,21.05,#ffffff
261,506,18.8,#ffffff
261,511,11.91,#ffffff
261,537,26.12,#ffffff
261,540,26.59,#ffffff
331,174,48.06,#ffffff
331,186,8.9,#ffffff
331,188,15.49,#ffffff
331,201,13.24,#ffffff
331,211,9.23,#ffffff
331,254,16.23,#ffffff
331,346,15.11,#ffffff
331,352,16.13,#ffffff
331,355,8.64,#ffffff
331,400,9.76,#ffffff
331,407,28.45,#ffffff
331,411,37.98,#ffffff
331,415,25.86,#ffffff
331,449,17.15,#ffffff
331,462,24.71,#ffffff
331,509,37.19,#ffffff
331,511,8.12,#ffffff
331,540,19.21,#ffffff
331,557,15.36,#ffffff
331,338,11.55,#ffffff
346,174,14.19,#ffffff
346,186,14.61,#ffffff
346,202,35.59,#ffffff
346,303,17.29,#ffffff
346,337,15.22,#ffffff
346,352,26.21,#ffffff
346,355,35.81,#ffffff
346,366,15.22,#ffffff
346,404,8.86,#ffffff
346,407,30.69,#ffffff
346,408,27.21,#ffffff
346,415,24.04,#ffffff
346,479,23.11,#ffffff
346,486,22.58,#ffffff
346,506,16.4,#ffffff
346,529,15.3,#ffffff
346,537,28.02,#ffffff
346,540,32.62,#ffffff
346,543,9.17,#ffffff
346,441,15.65,#ffffff
355,149,14.85,#ffffff
355,186,8.17,#ffffff
355,189,8.84,#ffffff
355,254,10.36,#ffffff
355,259,23.43,#ffffff
355,280,8.14,#ffffff
355,352,38.6,#ffffff
355,408,28.94,#ffffff
355,411,14.51,#ffffff
355,415,17.01,#ffffff
355,456,14.98,#ffffff
355,462,13.16,#ffffff
355,468,10.22,#ffffff
355,476,19.52,#ffffff
355,509,18.66,#ffffff
355,511,11.67,#ffffff
355,518,42.21,#ffffff
355,519,9.07,#ffffff
355,529,8.53,#ffffff
355,543,26.72,#ffffff
355,557,15.11,#ffffff
355,574,23.45,#ffffff
366,201,14.72,#ffffff
366,202,14.87,#ffffff
366,259,18.56,#ffffff
366,281,17.72,#ffffff
366,338,8.14,#ffffff
366,352,35.08,#ffffff
366,593,8.31,#ffffff
366,383,12.97,#ffffff
366,400,23.79,#ffffff
366,404,17.59,#ffffff
366,407,9.34,#ffffff
366,408,22.29,#ffffff
366,476,20.43,#ffffff
366,479,43.45,#ffffff
366,506,10.02,#ffffff
366,509,38.6,#ffffff
366,518,24.23,#ffffff
366,540,10.67,#ffffff
370,380,14.89,#ffffff
404,186,9.92,#ffffff
404,254,20.15,#ffffff
404,259,10.98,#ffffff
404,281,26.65,#ffffff
404,352,10.68,#ffffff
404,381,10.02,#ffffff
404,407,19.08,#ffffff
404,411,30.54,#ffffff
404,415,26.18,#ffffff
404,506,27.0,#ffffff
404,509,8.34,#ffffff
404,540,36.09,#ffffff
411,187,10.61,#ffffff
411,281,51.51,#ffffff
411,303,9.93,#ffffff
411,319,16.69,#ffffff
411,352,12.12,#ffffff
411,391,9.2,#ffffff
411,407,65.82,#ffffff
411,449,8.5,#ffffff
411,462,14.48,#ffffff
411,476,8.13,#ffffff
411,506,10.59,#ffffff
411,509,18.49,#ffffff
411,511,8.06,#ffffff
411,537,17.59,#ffffff
411,540,27.75,#ffffff
411,557,16.4,#ffffff
476,211,8.3,#ffffff
476,259,11.58,#ffffff
476,289,13.97,#ffffff
476,303,21.27,#ffffff
476,356,8.05,#ffffff
476,380,8.74,#ffffff
476,383,25.65,#ffffff
476,456,11.19,#ffffff
476,479,16.04,#ffffff
476,518,18.06,#ffffff
476,529,10.23,#ffffff
476,568,20.0,#ffffff
476,574,46.58,#ffffff
509,174,30.58,#ffffff
509,262,12.64,#ffffff
509,338,10.19,#ffffff
509,352,11.69,#ffffff
509,356,15.64,#ffffff
509,408,8.72,#ffffff
509,415,24.2,#ffffff
509,479,8.56,#ffffff
509,540,20.04,#ffffff
509,557,18.21,#ffffff
517,329,8.34,#ffffff
517,543,10.22,#ffffff
557,151,8.07,#ffffff
557,186,8.0,#ffffff
557,201,17.58,#ffffff
557,254,10.08,#ffffff
557,280,13.06,#ffffff
557,348,8.33,#ffffff
557,383,8.93,#ffffff
557,407,23.97,#ffffff
557,415,23.26,#ffffff
557,479,8.95,#ffffff
557,511,11.67,#ffffff
557,537,16.33,#ffffff
557,574,14.71,#ffffff
568,186,16.32,#ffffff
568,202,9.48,#ffffff
568,280,8.52,#ffffff
568,303,24.1,#ffffff
568,322,10.17,#ffffff
568,352,10.05,#ffffff
568,468,22.29,#ffffff
568,479,14.7,#ffffff
568,511,21.15,#ffffff
568,518,9.61,#ffffff
359,570,9.43,#ffffff
359,569,9.36,#ffffff
427,352,13.02,#ffffff
427,611,9.27,#ffffff
166,156,15.73,#ffffff
166,158,33.27,#ffffff
166,171,15.8,#ffffff
166,187,9.56,#ffffff
166,437,19.05,#ffffff
166,531,16.56,#ffffff
186,189,16.5,#ffffff
186,254,8.22,#ffffff
186,281,9.9,#ffffff
186,352,15.18,#ffffff
186,356,17.66,#ffffff
186,456,14.63,#ffffff
186,479,30.18,#ffffff
186,486,32.95,#ffffff
186,511,37.02,#ffffff
186,529,15.86,#ffffff
186,543,29.2,#ffffff
335,336,16.57,#ffffff
335,338,43.1,#ffffff
374,373,69.49,#ffffff
374,375,13.05,#ffffff
374,381,8.16,#ffffff
156,158,14.69,#ffffff
156,371,8.23,#ffffff
169,170,17.77,#ffffff
169,372,8.65,#ffffff
360,358,15.08,#ffffff
360,174,9.39,#ffffff
538,449,8.36,#ffffff
333,139,9.11,#ffffff
333,337,32.56,#ffffff
333,383,11.42,#ffffff
333,415,8.43,#ffffff
333,540,9.78,#ffffff
451,453,15.74,#ffffff
550,138,10.64,#ffffff
158,168,33.46,#ffffff
168,282,9.4,#ffffff
168,453,8.88,#ffffff
254,139,10.45,#ffffff
254,201,50.1,#ffffff
254,202,24.07,#ffffff
254,281,45.1,#ffffff
254,322,22.53,#ffffff
254,383,29.77,#ffffff
254,400,21.25,#ffffff
254,407,24.79,#ffffff
254,415,48.79,#ffffff
254,456,21.03,#ffffff
254,518,14.3,#ffffff
254,540,25.59,#ffffff
571,139,8.76,#ffffff
496,138,24.53,#ffffff
137,347,15.72,#ffffff
137,438,10.29,#ffffff
347,191,49.21,#ffffff
347,349,10.3,#ffffff
347,457,8.49,#ffffff
347,510,8.11,#ffffff
347,572,23.89,#ffffff
438,596,103.08,#ffffff
138,139,165.8,#ffffff
138,453,9.29,#ffffff
453,452,26.83,#ffffff
453,454,27.45,#ffffff
453,455,9.14,#ffffff
453,612,14.89,#ffffff
187,282,36.77,#ffffff
187,506,19.51,#ffffff
187,531,16.28,#ffffff
348,151,10.63,#ffffff
348,188,44.37,#ffffff
348,352,17.56,#ffffff
348,449,30.98,#ffffff
348,531,26.48,#ffffff
348,546,28.95,#ffffff
449,151,12.14,#ffffff
449,188,24.1,#ffffff
449,194,8.13,#ffffff
449,352,18.42,#ffffff
449,407,8.43,#ffffff
449,445,16.15,#ffffff
449,486,8.56,#ffffff
449,531,25.18,#ffffff
506,157,18.14,#ffffff
506,174,43.17,#ffffff
506,281,16.97,#ffffff
506,318,10.17,#ffffff
506,356,9.43,#ffffff
506,407,22.79,#ffffff
506,408,8.82,#ffffff
531,151,17.18,#ffffff
531,188,8.02,#ffffff
531,202,13.37,#ffffff
531,282,31.33,#ffffff
531,358,8.41,#ffffff
531,407,22.08,#ffffff
531,440,20.15,#ffffff
531,442,28.81,#ffffff
531,464,8.3,#ffffff
531,540,9.03,#ffffff
282,322,9.94,#ffffff
282,440,8.42,#ffffff
147,480,8.36,#ffffff
147,227,15.6,#ffffff
147,228,8.59,#ffffff
480,181,99.43,#ffffff
480,250,10.07,#ffffff
480,272,8.45,#ffffff
480,274,21.28,#ffffff
480,290,24.37,#ffffff
480,318,16.36,#ffffff
480,575,10.16,#ffffff
480,584,8.79,#ffffff
207,202,13.93,#ffffff
207,537,9.36,#ffffff
149,193,8.41,#ffffff
149,202,9.1,#ffffff
193,199,23.71,#ffffff
193,468,9.39,#ffffff
193,574,8.08,#ffffff
202,174,8.39,#ffffff
202,201,10.29,#ffffff
202,281,32.73,#ffffff
202,303,17.27,#ffffff
202,400,21.29,#ffffff
202,415,42.17,#ffffff
202,518,8.08,#ffffff
202,540,8.09,#ffffff
151,170,10.18,#ffffff
170,171,10.19,#ffffff
152,269,16.72,#ffffff
269,234,8.61,#ffffff
269,353,8.38,#ffffff
342,175,259.93,#ffffff
342,280,20.32,#ffffff
342,289,37.67,#ffffff
342,318,8.29,#ffffff
342,491,29.79,#ffffff
540,174,52.09,#ffffff
540,201,8.86,#ffffff
540,281,55.74,#ffffff
540,319,11.55,#ffffff
540,332,8.02,#ffffff
540,383,8.08,#ffffff
540,408,16.91,#ffffff
540,415,33.21,#ffffff
540,454,10.1,#ffffff
540,479,17.38,#ffffff
540,518,10.27,#ffffff
540,543,20.88,#ffffff
371,372,12.45,#ffffff
371,376,8.25,#ffffff
371,381,26.79,#ffffff
157,446,15.63,#ffffff
372,375,20.65,#ffffff
372,380,10.24,#ffffff
372,381,21.22,#ffffff
372,573,11.72,#ffffff
372,574,8.99,#ffffff
175,280,19.57,#ffffff
175,290,10.95,#ffffff
175,302,12.63,#ffffff
175,304,9.06,#ffffff
175,321,24.82,#ffffff
175,400,8.63,#ffffff
174,352,20.41,#ffffff
174,400,8.84,#ffffff
174,407,55.07,#ffffff
174,415,42.21,#ffffff
174,479,15.37,#ffffff
174,537,40.62,#ffffff
174,332,18.61,#ffffff
352,189,9.71,#ffffff
352,280,12.52,#ffffff
352,281,10.12,#ffffff
352,290,10.7,#ffffff
352,303,32.45,#ffffff
352,305,8.76,#ffffff
352,317,8.28,#ffffff
352,319,18.53,#ffffff
352,321,9.07,#ffffff
352,332,16.44,#ffffff
352,383,9.89,#ffffff
352,400,8.84,#ffffff
352,408,31.22,#ffffff
352,468,27.74,#ffffff
352,472,18.03,#ffffff
352,511,19.29,#ffffff
352,518,45.48,#ffffff
352,543,25.18,#ffffff
400,322,29.9,#ffffff
400,511,33.08,#ffffff
400,518,53.04,#ffffff
400,519,11.94,#ffffff
400,537,15.6,#ffffff
407,281,18.7,#ffffff
407,303,9.36,#ffffff
407,322,9.75,#ffffff
407,336,13.99,#ffffff
407,415,23.78,#ffffff
407,479,19.24,#ffffff
407,511,8.16,#ffffff
415,486,9.54,#ffffff
415,546,8.54,#ffffff
415,441,11.63,#ffffff
479,305,8.94,#ffffff
479,319,21.93,#ffffff
479,408,20.82,#ffffff
479,458,19.34,#ffffff
479,462,27.74,#ffffff
479,486,26.75,#ffffff
479,518,21.84,#ffffff
479,574,26.56,#ffffff
537,281,23.07,#ffffff
537,319,9.79,#ffffff
537,574,8.31,#ffffff
280,182,8.04,#ffffff
280,211,197.62,#ffffff
280,262,8.48,#ffffff
280,289,109.95,#ffffff
280,318,14.43,#ffffff
280,510,139.76,#ffffff
280,519,20.3,#ffffff
280,523,28.56,#ffffff
280,581,210.21,#ffffff
280,546,8.3,#ffffff
290,181,44.51,#ffffff
290,235,21.59,#ffffff
290,305,8.06,#ffffff
290,351,8.65,#ffffff
302,472,22.29,#ffffff
